DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
36785027,Connor Heyward,TE/FLEX,PIT,CIN,,2500,0,0.25,,0.25,0.1,0,0,0,100,21.8792,46.7358,0.250584,0,0,0,0,1.9,4.2,0.198404,0,0,0,0,1.4,3.7,0.198404,0,0,0,0,1.4,3.7,0.250584,0,0,0,0,1.9,4.2,0.974781,0.851909,0.851909,0.974781,0,0,0,0,0,0.10436,1.08164,0.00636,0,0,0
36784803,Isaiah Williams,WR/FLEX,CIN,PIT,,3000,0,0.23,,0.23,0.07666666666666667,0,0,0,100,24.8566,46.7358,0.229539,0,0,0,0,1.8,3.9,0.182119,0,0,0,0,1.3,3.3,0.182119,0,0,0,0,1.3,3.3,0.229539,0,0,0,0,1.8,3.9,0.950842,0.836414,0.836414,0.950842,0,0,0,0,0,0.09484,0.934185,0.0069,0,0,0
36785001,Nick Muse,TE/FLEX,MIN,ARI,,2500,0,0.23,,0.23,0.092,0,0,0,100,25.116,46.6256,0.234264,0,0,0,0,1.8,4.2,0.185898,0,0,0,0,1.3,3.501,0.185898,0,0,0,0,1.3,3.501,0.234264,0,0,0,0,1.8,4.2,0.957472,0.840348,0.840348,0.957472,0,0,0,0,0,0.0967333,0.957756,0.007,0,0,0
36784823,Casey Washington,WR/FLEX,ATL,LAC,,3000,0,0.2,,0.2,0.06666666666666667,0,0,0,100,23.7698,48.0796,0.197907,0,0,0,0,1.6,3.7,0.158007,0,0,0,0,1.1,3,0.158007,0,0,0,0,1.1,3,0.197907,0,0,0,0,1.6,3.7,0.900113,0.79458,0.79458,0.900113,0,0,0,0,0,0.0798,0.834072,0.00586,0,0,0
36784781,Jared Wayne,WR/FLEX,HOU,JAX,,3000,0,0.2,,0.2,0.06666666666666667,0,0,0,100,25.0952,46.0922,0.197091,0,0,0,0,1.7,3.9,0.158421,0,0,0,0,1.2,3.302,0.158421,0,0,0,0,1.2,3.302,0.197091,0,0,0,0,1.7,3.9,0.894265,0.789318,0.789318,0.894265,0,0,0,0,0,0.07734,0.843305,0.00594,0,0,0
36785045,Stone Smartt,TE/FLEX,LAC,ATL,,2500,1.3,0.19,1.3,0.19,0.076,0,0,0,100,24.3098,48.0796,0.190074,0,0,0,0,1.6,3.6,0.152054,0,0,0,0,1.1,3.1,0.152054,0,0,0,0,1.1,3.1,0.190074,0,0,0,0,1.6,3.6,0.88034,0.776905,0.776905,0.88034,0,0,0,0,0,0.07604,0.794335,0.00578,0,0,0
36784333,Patrick Ricard,RB/FLEX,BAL,PHI,,4000,0,0.19,,0.19,0.0475,0,0,0,100,26.6218,50.788399999999996,0.189818,0,0,0,0,1.305,3.6,0.165927,0,0,0,0,1,3.1,0.165927,0,0,0,0,1,3.1,0.189818,0,0,0,0,1.305,3.6,0.837734,0.775782,0.775782,0.837734,0,0,0,0,0,0.04778,0.46334,0.00306,0.11868,0.491035,0.00482
36784975,Jaheim Bell,TE/FLEX,NE,IND,,2500,0,0.18,,0.18,0.07200000000000001,0,0,0,100,20.8682,43.231,0.182307,0,0,0,0,1.6,3.4,0.144829,0,0,0,0,1.1,2.9,0.144829,0,0,0,0,1.1,2.9,0.182307,0,0,0,0,1.6,3.4,0.83785,0.733918,0.733918,0.83785,0,0,0,0,0,0.0749556,0.777072,0.00497778,0,0,0
36784335,Will Shipley,RB/FLEX,PHI,BAL,,4000,0.4,0.17,0.4,0.17,0.0425,0,0,0,100,24.1666,50.788399999999996,0.165044,0,0,0,0,1.1,3.5,0.144064,0,0,0,0,0.9,3.001,0.144064,0,0,0,0,0.9,3.001,0.165044,0,0,0,0,1.1,3.5,0.772687,0.711996,0.711996,0.772687,0,0,0,0,0,0.04196,0.4211,0.0027,0.10834,0.42634,0.00378
36784711,Irvin Charles,WR/FLEX,NYJ,SEA,,3000,0,0.17,,0.17,0.05666666666666667,0,0,0,100,21.6918,43.074799999999996,0.165658,0,0,0,0,1.5,3.3,0.130987,0,0,0,0,1,2.7,0.130987,0,0,0,0,1,2.7,0.165658,0,0,0,0,1.5,3.3,0.791688,0.692945,0.692945,0.791688,0,0,0,0,0,0.06934,0.695375,0.0045,0,0,0
